Concept,type,preferred label (cs),alternative label (cs),notation,is in scheme,has exact match,has narrower,is top concept in scheme,has broader
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/072,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a úprava neželezných rud,Těžba a úprava neželezných rud,072,nace-cz,072,0729,,07
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0721,http://www.w3.org/2004/02/skos/core#Concept,Těžba a úprava uranových a thoriových rud,Těžba a úprava uranových a thoriových rud,0721,nace-cz,0721,07211,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0721,http://www.w3.org/2004/02/skos/core#Concept,Těžba a úprava uranových a thoriových rud,Těžba a úprava uranových a thoriových rud,0721,nace-cz,0721,07212,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0721,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a úprava uranových a thoriových rud,Těžba a úprava uranových a thoriových rud,0721,nace-cz,0721,07211,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0721,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a úprava uranových a thoriových rud,Těžba a úprava uranových a thoriových rud,0721,nace-cz,0721,07212,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0721,http://www.w3.org/2004/02/skos/core#Concept,Těžba a úprava uranových a thoriových rud,Těžba a úprava uranových a thoriových rud,0721,nace-cz,0721,07211,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0721,http://www.w3.org/2004/02/skos/core#Concept,Těžba a úprava uranových a thoriových rud,Těžba a úprava uranových a thoriových rud,0721,nace-cz,0721,07212,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0721,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a úprava uranových a thoriových rud,Těžba a úprava uranových a thoriových rud,0721,nace-cz,0721,07211,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0721,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a úprava uranových a thoriových rud,Těžba a úprava uranových a thoriových rud,0721,nace-cz,0721,07212,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07211,http://www.w3.org/2004/02/skos/core#Concept,Těžba uranových a thoriových rud,Těžba uranových a thoriových rud,07211,nace-cz,,,,0721
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07211,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba uranových a thoriových rud,Těžba uranových a thoriových rud,07211,nace-cz,,,,0721
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07211,http://www.w3.org/2004/02/skos/core#Concept,Těžba uranových a thoriových rud,Těžba uranových a thoriových rud,07211,nace-cz,,,,0721
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07211,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba uranových a thoriových rud,Těžba uranových a thoriových rud,07211,nace-cz,,,,0721
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07212,http://www.w3.org/2004/02/skos/core#Concept,Úprava uranových a thoriových rud,Úprava uranových a thoriových rud,07212,nace-cz,,,,0721
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07212,https://w3id.org/stirdata/vocabulary/BusinessActivity,Úprava uranových a thoriových rud,Úprava uranových a thoriových rud,07212,nace-cz,,,,0721
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07212,http://www.w3.org/2004/02/skos/core#Concept,Úprava uranových a thoriových rud,Úprava uranových a thoriových rud,07212,nace-cz,,,,0721
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07212,https://w3id.org/stirdata/vocabulary/BusinessActivity,Úprava uranových a thoriových rud,Úprava uranových a thoriových rud,07212,nace-cz,,,,0721
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0729,http://www.w3.org/2004/02/skos/core#Concept,Těžba a úprava ostatních neželezných rud,Těžba a úprava ostatních neželezných rud,0729,nace-cz,0729,07291,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0729,http://www.w3.org/2004/02/skos/core#Concept,Těžba a úprava ostatních neželezných rud,Těžba a úprava ostatních neželezných rud,0729,nace-cz,0729,07292,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0729,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a úprava ostatních neželezných rud,Těžba a úprava ostatních neželezných rud,0729,nace-cz,0729,07291,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0729,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a úprava ostatních neželezných rud,Těžba a úprava ostatních neželezných rud,0729,nace-cz,0729,07292,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0729,http://www.w3.org/2004/02/skos/core#Concept,Těžba a úprava ostatních neželezných rud,Těžba a úprava ostatních neželezných rud,0729,nace-cz,0729,07291,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0729,http://www.w3.org/2004/02/skos/core#Concept,Těžba a úprava ostatních neželezných rud,Těžba a úprava ostatních neželezných rud,0729,nace-cz,0729,07292,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0729,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a úprava ostatních neželezných rud,Těžba a úprava ostatních neželezných rud,0729,nace-cz,0729,07291,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0729,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a úprava ostatních neželezných rud,Těžba a úprava ostatních neželezných rud,0729,nace-cz,0729,07292,,072
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07291,http://www.w3.org/2004/02/skos/core#Concept,Těžba ostatních neželezných rud,Těžba ostatních neželezných rud,07291,nace-cz,,,,0729
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07291,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba ostatních neželezných rud,Těžba ostatních neželezných rud,07291,nace-cz,,,,0729
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07291,http://www.w3.org/2004/02/skos/core#Concept,Těžba ostatních neželezných rud,Těžba ostatních neželezných rud,07291,nace-cz,,,,0729
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07291,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba ostatních neželezných rud,Těžba ostatních neželezných rud,07291,nace-cz,,,,0729
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07292,http://www.w3.org/2004/02/skos/core#Concept,Úprava ostatních neželezných rud,Úprava ostatních neželezných rud,07292,nace-cz,,,,0729
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07292,https://w3id.org/stirdata/vocabulary/BusinessActivity,Úprava ostatních neželezných rud,Úprava ostatních neželezných rud,07292,nace-cz,,,,0729
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07292,http://www.w3.org/2004/02/skos/core#Concept,Úprava ostatních neželezných rud,Úprava ostatních neželezných rud,07292,nace-cz,,,,0729
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/07292,https://w3id.org/stirdata/vocabulary/BusinessActivity,Úprava ostatních neželezných rud,Úprava ostatních neželezných rud,07292,nace-cz,,,,0729
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08,http://www.w3.org/2004/02/skos/core#Concept,Ostatní těžba a dobývání,Ostatní těžba a dobývání,08,nace-cz,08,081,,B
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08,http://www.w3.org/2004/02/skos/core#Concept,Ostatní těžba a dobývání,Ostatní těžba a dobývání,08,nace-cz,08,089,,B
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08,https://w3id.org/stirdata/vocabulary/BusinessActivity,Ostatní těžba a dobývání,Ostatní těžba a dobývání,08,nace-cz,08,081,,B
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08,https://w3id.org/stirdata/vocabulary/BusinessActivity,Ostatní těžba a dobývání,Ostatní těžba a dobývání,08,nace-cz,08,089,,B
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08,http://www.w3.org/2004/02/skos/core#Concept,Ostatní těžba a dobývání,Ostatní těžba a dobývání,08,nace-cz,08,081,,B
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08,http://www.w3.org/2004/02/skos/core#Concept,Ostatní těžba a dobývání,Ostatní těžba a dobývání,08,nace-cz,08,089,,B
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08,https://w3id.org/stirdata/vocabulary/BusinessActivity,Ostatní těžba a dobývání,Ostatní těžba a dobývání,08,nace-cz,08,081,,B
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08,https://w3id.org/stirdata/vocabulary/BusinessActivity,Ostatní těžba a dobývání,Ostatní těžba a dobývání,08,nace-cz,08,089,,B
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/081,http://www.w3.org/2004/02/skos/core#Concept,"Dobývání kamene, písků a jílů","Dobývání kamene, písků a jílů",081,nace-cz,081,0811,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/081,http://www.w3.org/2004/02/skos/core#Concept,"Dobývání kamene, písků a jílů","Dobývání kamene, písků a jílů",081,nace-cz,081,0812,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/081,https://w3id.org/stirdata/vocabulary/BusinessActivity,"Dobývání kamene, písků a jílů","Dobývání kamene, písků a jílů",081,nace-cz,081,0811,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/081,https://w3id.org/stirdata/vocabulary/BusinessActivity,"Dobývání kamene, písků a jílů","Dobývání kamene, písků a jílů",081,nace-cz,081,0812,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/081,http://www.w3.org/2004/02/skos/core#Concept,"Dobývání kamene, písků a jílů","Dobývání kamene, písků a jílů",081,nace-cz,081,0811,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/081,http://www.w3.org/2004/02/skos/core#Concept,"Dobývání kamene, písků a jílů","Dobývání kamene, písků a jílů",081,nace-cz,081,0812,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/081,https://w3id.org/stirdata/vocabulary/BusinessActivity,"Dobývání kamene, písků a jílů","Dobývání kamene, písků a jílů",081,nace-cz,081,0811,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/081,https://w3id.org/stirdata/vocabulary/BusinessActivity,"Dobývání kamene, písků a jílů","Dobývání kamene, písků a jílů",081,nace-cz,081,0812,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0811,http://www.w3.org/2004/02/skos/core#Concept,"Dobývání kamene pro výtvarné nebo stavební účely, vápence, sádrovce, křídy a břidlice",Dobývání kamene pro výtvarné nebo stavební účely,0811,nace-cz,0811,08110,,081
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0811,https://w3id.org/stirdata/vocabulary/BusinessActivity,"Dobývání kamene pro výtvarné nebo stavební účely, vápence, sádrovce, křídy a břidlice",Dobývání kamene pro výtvarné nebo stavební účely,0811,nace-cz,0811,08110,,081
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0811,http://www.w3.org/2004/02/skos/core#Concept,"Dobývání kamene pro výtvarné nebo stavební účely, vápence, sádrovce, křídy a břidlice",Dobývání kamene pro výtvarné nebo stavební účely,0811,nace-cz,0811,08110,,081
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0811,https://w3id.org/stirdata/vocabulary/BusinessActivity,"Dobývání kamene pro výtvarné nebo stavební účely, vápence, sádrovce, křídy a břidlice",Dobývání kamene pro výtvarné nebo stavební účely,0811,nace-cz,0811,08110,,081
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08110,http://www.w3.org/2004/02/skos/core#Concept,"Dobývání kamene pro výtvarné nebo stavební účely, vápence, sádrovce, křídy a břidlice",Dobývání kamene pro výtvarné nebo stavební účely,08110,nace-cz,,,,0811
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08110,https://w3id.org/stirdata/vocabulary/BusinessActivity,"Dobývání kamene pro výtvarné nebo stavební účely, vápence, sádrovce, křídy a břidlice",Dobývání kamene pro výtvarné nebo stavební účely,08110,nace-cz,,,,0811
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08110,http://www.w3.org/2004/02/skos/core#Concept,"Dobývání kamene pro výtvarné nebo stavební účely, vápence, sádrovce, křídy a břidlice",Dobývání kamene pro výtvarné nebo stavební účely,08110,nace-cz,,,,0811
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08110,https://w3id.org/stirdata/vocabulary/BusinessActivity,"Dobývání kamene pro výtvarné nebo stavební účely, vápence, sádrovce, křídy a břidlice",Dobývání kamene pro výtvarné nebo stavební účely,08110,nace-cz,,,,0811
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0812,http://www.w3.org/2004/02/skos/core#Concept,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,0812,nace-cz,0812,08120,,081
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0812,https://w3id.org/stirdata/vocabulary/BusinessActivity,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,0812,nace-cz,0812,08120,,081
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0812,http://www.w3.org/2004/02/skos/core#Concept,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,0812,nace-cz,0812,08120,,081
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0812,https://w3id.org/stirdata/vocabulary/BusinessActivity,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,0812,nace-cz,0812,08120,,081
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08120,http://www.w3.org/2004/02/skos/core#Concept,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,08120,nace-cz,,,,0812
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08120,https://w3id.org/stirdata/vocabulary/BusinessActivity,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,08120,nace-cz,,,,0812
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08120,http://www.w3.org/2004/02/skos/core#Concept,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,08120,nace-cz,,,,0812
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08120,https://w3id.org/stirdata/vocabulary/BusinessActivity,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,Provoz pískoven a štěrkopískoven; těžba jílů a kaolinu,08120,nace-cz,,,,0812
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,http://www.w3.org/2004/02/skos/core#Concept,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0891,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,http://www.w3.org/2004/02/skos/core#Concept,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0892,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,http://www.w3.org/2004/02/skos/core#Concept,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0893,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,http://www.w3.org/2004/02/skos/core#Concept,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0899,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0891,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0892,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0893,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0899,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,http://www.w3.org/2004/02/skos/core#Concept,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0891,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,http://www.w3.org/2004/02/skos/core#Concept,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0892,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,http://www.w3.org/2004/02/skos/core#Concept,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0893,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,http://www.w3.org/2004/02/skos/core#Concept,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0899,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0891,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0892,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0893,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/089,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba a dobývání j. n.,Těžba a dobývání j. n.,089,nace-cz,089,0899,,08
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0891,http://www.w3.org/2004/02/skos/core#Concept,Těžba chemických minerálů a minerálů pro výrobu hnojiv,Těžba chemických minerálů a minerálů pro výrobu hnojiv,0891,nace-cz,0891,08910,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0891,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba chemických minerálů a minerálů pro výrobu hnojiv,Těžba chemických minerálů a minerálů pro výrobu hnojiv,0891,nace-cz,0891,08910,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0891,http://www.w3.org/2004/02/skos/core#Concept,Těžba chemických minerálů a minerálů pro výrobu hnojiv,Těžba chemických minerálů a minerálů pro výrobu hnojiv,0891,nace-cz,0891,08910,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0891,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba chemických minerálů a minerálů pro výrobu hnojiv,Těžba chemických minerálů a minerálů pro výrobu hnojiv,0891,nace-cz,0891,08910,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08910,http://www.w3.org/2004/02/skos/core#Concept,Těžba chemických minerálů a minerálů pro výrobu hnojiv,Těžba chemických minerálů a minerálů pro výrobu hnojiv,08910,nace-cz,,,,0891
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08910,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba chemických minerálů a minerálů pro výrobu hnojiv,Těžba chemických minerálů a minerálů pro výrobu hnojiv,08910,nace-cz,,,,0891
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08910,http://www.w3.org/2004/02/skos/core#Concept,Těžba chemických minerálů a minerálů pro výrobu hnojiv,Těžba chemických minerálů a minerálů pro výrobu hnojiv,08910,nace-cz,,,,0891
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08910,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba chemických minerálů a minerálů pro výrobu hnojiv,Těžba chemických minerálů a minerálů pro výrobu hnojiv,08910,nace-cz,,,,0891
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0892,http://www.w3.org/2004/02/skos/core#Concept,Těžba rašeliny,Těžba rašeliny,0892,nace-cz,0892,08920,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0892,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba rašeliny,Těžba rašeliny,0892,nace-cz,0892,08920,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0892,http://www.w3.org/2004/02/skos/core#Concept,Těžba rašeliny,Těžba rašeliny,0892,nace-cz,0892,08920,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0892,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba rašeliny,Těžba rašeliny,0892,nace-cz,0892,08920,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08920,http://www.w3.org/2004/02/skos/core#Concept,Těžba rašeliny,Těžba rašeliny,08920,nace-cz,,,,0892
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08920,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba rašeliny,Těžba rašeliny,08920,nace-cz,,,,0892
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08920,http://www.w3.org/2004/02/skos/core#Concept,Těžba rašeliny,Těžba rašeliny,08920,nace-cz,,,,0892
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08920,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba rašeliny,Těžba rašeliny,08920,nace-cz,,,,0892
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0893,http://www.w3.org/2004/02/skos/core#Concept,Těžba soli,Těžba soli,0893,nace-cz,0893,08930,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0893,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba soli,Těžba soli,0893,nace-cz,0893,08930,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0893,http://www.w3.org/2004/02/skos/core#Concept,Těžba soli,Těžba soli,0893,nace-cz,0893,08930,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0893,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba soli,Těžba soli,0893,nace-cz,0893,08930,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08930,http://www.w3.org/2004/02/skos/core#Concept,Těžba soli,Těžba soli,08930,nace-cz,,,,0893
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08930,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba soli,Těžba soli,08930,nace-cz,,,,0893
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08930,http://www.w3.org/2004/02/skos/core#Concept,Těžba soli,Těžba soli,08930,nace-cz,,,,0893
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08930,https://w3id.org/stirdata/vocabulary/BusinessActivity,Těžba soli,Těžba soli,08930,nace-cz,,,,0893
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0899,http://www.w3.org/2004/02/skos/core#Concept,Ostatní těžba a dobývání j. n.,Ostatní těžba a dobývání j. n.,0899,nace-cz,0899,08990,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0899,https://w3id.org/stirdata/vocabulary/BusinessActivity,Ostatní těžba a dobývání j. n.,Ostatní těžba a dobývání j. n.,0899,nace-cz,0899,08990,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0899,http://www.w3.org/2004/02/skos/core#Concept,Ostatní těžba a dobývání j. n.,Ostatní těžba a dobývání j. n.,0899,nace-cz,0899,08990,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/0899,https://w3id.org/stirdata/vocabulary/BusinessActivity,Ostatní těžba a dobývání j. n.,Ostatní těžba a dobývání j. n.,0899,nace-cz,0899,08990,,089
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08990,http://www.w3.org/2004/02/skos/core#Concept,Ostatní těžba a dobývání j. n.,Ostatní těžba a dobývání j. n.,08990,nace-cz,,,,0899
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08990,https://w3id.org/stirdata/vocabulary/BusinessActivity,Ostatní těžba a dobývání j. n.,Ostatní těžba a dobývání j. n.,08990,nace-cz,,,,0899
https://obchodní-rejstřík.stirdata.opendata.cz/zdroj/číselníky/nace-cz/položky/08990,http://www.w3.org/2004/02/skos/core#Concept,Ostatní těžba a dobývání j. n.,Ostatní těžba a dobývání j. n.,08990,nace-cz,,,,0899
