"Subject","type"
"https://w3id.org/italia/env/ld/ihi/intervention/dpc@19_3944/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/lot/dpc@19_3502/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_5105/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/intervention/205/08","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/pc093r/10","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@21_7159/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/fc072b/10","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_1263/xm1-152","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dpc@19_2988/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/16ir525/g1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_4459/xm1-172","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_5173/xm1-115","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@23_0541/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_5360/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/19ir110/g11-175","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/01ira51/g13-182","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@23_0277/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dpc@19_4789/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@21_6241/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@21_2481/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lot/dait@21_6786/xm1","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/repair/fm021a/101si-42","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/intervention/dpc@19_4141/xm","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/lithology/ag009b/101lf-1","https://w3id.org/italia/env/onto/core#Lithology"
"https://w3id.org/italia/env/ld/ihi/agreement/dpc@19_4046/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dait@21_0154/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/economicindicator/043/081_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lot/me066a/102","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/economicindicator/to196a/101_11","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/03ir471/g11_6","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lithology/788/991lf-16","https://w3id.org/italia/env/onto/core#Lithology"
"https://w3id.org/italia/env/ld/ihi/agreement/270/02","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/repair/183/021sf-33","https://w3id.org/italia/env/onto/core#Repair"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/pn016b/10","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/lotstep/439/061-180","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/510/992-190","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/178/081_22","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_3632/xm1-184","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/054/981_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/authkind/attuat/dpc@19_0569/xm1","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_3313/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/economicindicator/ag007a/101_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/lotstep/147/021-210","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/012/021_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/107/071_4","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/sa084c/101_8","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dpc@19_4164/xm1_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/agreement/19ire51/g1","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/authkind/esec/08ir357/g11","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/prop/dait@21_4628/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/authkind/autbac/dait@23_0217/xm","https://w3id.org/italia/env/onto/core#AuthorityKind"
"https://w3id.org/italia/env/ld/ihi/intervention/09ir213/g1","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/lotstep/dpc@19_3243/xm1-152","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/lotstep/dait@21_2634/xm1-152","https://w3id.org/italia/env/onto/core#LotStep"
"https://w3id.org/italia/env/ld/ihi/economicindicator/007/022_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/agreement/dait@21_2091/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/lot/at061a/101","https://w3id.org/italia/env/onto/core#Contract"
"https://w3id.org/italia/env/ld/ihi/businessentity/cb064","http://purl.org/goodrelations/v1#BusinessEntity"
"https://w3id.org/italia/env/ld/ihi/intervention/en044a/10","https://w3id.org/italia/env/onto/core#Intervention"
"https://w3id.org/italia/env/ld/ihi/agreement/dpc@21_6470/xm","http://purl.org/procurement/public-contracts#FrameworkAgreement"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@21_2095/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/te014a/101_1","https://w3id.org/italia/env/onto/core#EconomicIndicator"
"https://w3id.org/italia/env/ld/ihi/economicindicator/dait@23_0827/xm1_3","https://w3id.org/italia/env/onto/core#EconomicIndicator"
